articleId,articleCode,articleName,articleRoomId,articleNameFr,cube,wgtlbs,domestic,canada,canadianGovt,maX3,maX4,grr,xGuaranteedPrice,international,local,tariff400N,auto,carton,pbo,mattcp,bulky,bulkyWgtAdd,isActive,canBulky,canBulkyWgtAdd,canWgtlbs,canArticleId,totalRooms,crateFlag,articleCreatorUserId,roomCreatorUserId,articleIsFavorite,additive,stsCode,tarriff104G,uasFlg,isCustomArticleForUser,roomEng,roomFr,id,roomId,roomName,weightLbs
"1229","V377","Tote, Plastic Large","71","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1230","V378","Tote, Plastic Medium","71","","6","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1231","V379","Tote, Plastic Small","71","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1232","V380","Toy Chest","71","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","17","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1237","V386","Trampoline","71","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1238","V387","Transfer File","71","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","11","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1239","V388","Trash Can","71","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1240","V390","Trash Can, Large","71","","7","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1241","V391","Trash Can, Small","71","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1243","V393","Tri-Wall Tubs","71","","27","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1242","V392","Tricycle","71","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1244","V394","Trunk","71","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1245","V395","Tube","71","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","11","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"301076","V419","TV  38” and Under","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"301077","V420","TV  39” – 46”","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"301078","V421","TV  47” – 56”","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"301079","V422","TV 57” – 64”","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"301080","V423","TV 65” – 84”","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"301081","V424","TV 85” and Over","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1246","V396","TV, 19""","71","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1247","V397","TV, 25""-27""","71","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1248","V398","TV, 32""-36""","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1249","V399","TV, Console","71","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1250","V400","TV, Portable","71","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1252","V402","Umbrella","71","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1255","V405","Vacuum Cleaner","71","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1257","V407","Wagon","71","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1258","V408","Wardrobe, Large","71","","40","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1259","V409","Wardrobe, Small","71","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1260","V410","Washing Machine","71","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1261","V411","Water Cooler","71","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1262","V412","Wheelbarrow","71","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1265","V415","WhiteBoard","71","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"1268","V418","Work Bench","71","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Air","","0","71","Air","0"
"870","V005","Air Conditioner","16","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"878","V014","Bar, Portable","16","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"879","V015","Bar, Stool","16","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"880","V016","Barbells lbs.","16","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"891","V027","Bed, Metal Frame","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","20","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"900","V036","Bicycle","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"909","V045","Bowling Bag / Ball","16","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"917","V055","Cabinet, Metal","16","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"930","V069","Chair, Folding","16","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"941","V082","Chair/Card Table Fold.","16","","1","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"952","V094","Computer/Printer","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"954","V096","Cooler","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"956","V098","Cot, Folding","16","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"983","V125","Exercise Machine","16","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"984","V126","Exercycle","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"985","V127","Fan","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"996","V138","Fireplace Equip.","16","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1004","V146","Footlocker","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1008","V150","Freezer, 10 cf or <","16","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1007","V149","Freezer, 11 to 15 cf.","16","","45","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1010","V152","Freezer, 16 cf or >","16","","60","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1015","V157","Game Table","16","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1030","V172","Golf Clubs","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1031","V173","Grandfather Clock","16","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","30","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1032","V174","Hamper","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","20","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1033","V175","Heater, Gas/Electric","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1050","V194","Ladder, 8' Step","16","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","4","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1062","V206","Luggage","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1118","V262","Pet Carrier","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1138","V282","Ping Pong Table","16","","40","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1139","V283","Plant Stand","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1144","V289","Plastic Cont., Large","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1147","V292","Pool Table Comp.","16","","40","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1148","V293","Pool Table Slate","16","","100","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1149","V294","Power Tool, Hand","16","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1150","V295","Power Tool, Stand","16","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1157","V302","Refrig 11 cf. or >","16","","60","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1158","V303","Refrig., 6 cf. or <","16","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1159","V304","Refrig., 7 to 10 cf.","16","","45","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1172","V318","Sewing Mach, Portable","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1173","V319","Sewing Mach., Console","16","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1174","V320","Sewing Mach.w/ Cabinet","16","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1175","V321","Shelf, Large","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1176","V323","Shelf, Metal","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1177","V324","Shelf, Small","16","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1182","V330","Skis","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1183","V331","Sled","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1186","V334","Snowblower","16","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1187","V335","Snowboard","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1196","V344","Speaker","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1197","V345","Speaker Stand","16","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1201","V349","Stereo Rack","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1204","V352","Suitcase","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1206","V354","Table, Card","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1219","V367","Table, Utility","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1222","V370","Tire","16","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1223","V371","Tire w/ Rim","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1225","V373","Toolchest, Large","16","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1226","V374","Toolchest, Medium","16","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1227","V375","Toolchest, Small","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1229","V377","Tote, Plastic Large","16","","8","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1230","V378","Tote, Plastic Medium","16","","6","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1231","V379","Tote, Plastic Small","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1232","V380","Toy Chest","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","17","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1240","V390","Trash Can, Large","16","","7","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","15","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1242","V392","Tricycle","16","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"301076","V419","TV  38” and Under","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"301077","V420","TV  39” – 46”","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"301078","V421","TV  47” – 56”","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"301079","V422","TV 57” – 64”","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"301080","V423","TV 65” – 84”","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"301081","V424","TV 85” and Over","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1246","V396","TV, 19""","16","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1247","V397","TV, 25""-27""","16","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1248","V398","TV, 32""-36""","16","","25","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1249","V399","TV, Console","16","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","22","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1250","V400","TV, Portable","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1257","V407","Wagon","16","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"1268","V418","Work Bench","16","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Attic","Grenier","0","16","Attic","0"
"878","V014","Bar, Portable","14","","15","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Barn","Grange","0","14","Barn","0"
"879","V015","Bar, Stool","14","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","14","false","0","0","false","0","","true","true","0","Barn","Grange","0","14","Barn","0"
"1202","V350","Stool, Bar","14","","3","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Barn","Grange","0","14","Barn","0"
"1239","V388","Trash Can","72","","2","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","13","false","0","0","false","0","","true","true","0","Bathroom","","0","72","Bathroom","0"
"282950","9999","Wall mounted shelf","72","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Bathroom","","0","72","Bathroom","0"
"318426","9999","Washer/Dryer combo","72","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Bathroom","","0","72","Bathroom","0"
"866","V001","2 Wheel Dollies","27","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","12","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"870","V005","Air Conditioner","27","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","23","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"874","V010","Armoire","27","","30","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"877","V013","Bankers Box","27","","4","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","11","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"283017","9999","Bean bag","27","","0","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","0","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"886","V022","Bed, Bunk (Set 2)","27","","70","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"887","V023","Bed, Footboard","27","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"888","V024","Bed, Full/Dbl.","27","","60","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"889","V025","Bed, Headboard","27","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"890","V026","Bed, King","27","","70","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"891","V027","Bed, Metal Frame","27","","5","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","20","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"892","V028","Bed, Queen","27","","65","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"893","V029","Bed, Rollaway","27","","20","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"894","V030","Bed, Single","27","","40","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
"895","V031","Bed, Waterbed Base","27","","10","0","true","false","false","true","true","true","false","true","true","true","false","false","false","false","false","false","true","false","false","0","","16","false","0","0","false","0","","true","true","0","Bedroom 2","Chambre 2","0","27","Bedroom 2","0"
